0	0	0	0	0	0
62	0	0	17	0	1
123	0	0	36	0	2
185	0	0	59	0	8
254	0	0	91	0	14
308	0	0	124	0	16
386	0	0	185	0	19
451	0	0	249	0	21
482	0	0	286	0	22
513	0	0	329	0	23
544	0	0	377	0	23
575	0	0	432	0	24
606	0	0	493	0	25
637	0	0	573	0	25
668	0	0	664	0	26
800	0	0	955	0	28
924	0	0	1023	0	28
0	62	0	0	15	0
62	62	0	15	15	0
123	62	0	35	14	0
185	62	0	59	9	2
254	62	0	94	0	4
308	62	0	129	0	11
386	62	0	190	0	16
451	62	0	255	0	19
482	62	0	293	0	20
513	62	0	336	0	21
544	62	0	385	0	22
575	62	0	441	0	23
606	62	0	503	0	24
637	62	0	585	0	24
668	62	0	675	0	25
800	62	0	959	0	28
924	62	0	1023	0	28
0	123	0	0	32	12
62	123	0	4	31	0
123	123	0	31	30	0
185	123	0	56	29	0
254	123	0	92	26	0
308	123	0	130	23	2
386	123	0	199	16	4
451	123	0	275	0	6
482	123	0	315	0	10
513	123	0	362	0	13
544	123	0	413	0	15
575	123	0	470	0	17
606	123	0	536	0	19
637	123	0	627	0	20
668	123	0	718	0	21
800	123	0	970	0	25
924	123	0	1023	0	26
0	185	0	0	53	21
62	185	0	0	52	16
123	185	0	25	51	0
185	185	0	51	49	0
254	185	0	88	47	0
308	185	0	126	46	0
386	185	0	195	42	0
451	185	0	271	38	1
482	185	0	315	35	3
513	185	0	369	32	5
544	185	0	429	29	6
575	185	0	495	25	7
606	185	0	585	21	7
637	185	0	687	15	8
668	185	0	789	0	9
800	185	0	992	0	19
924	185	0	1023	0	22
0	254	0	0	83	30
62	254	0	0	82	26
123	254	0	0	80	0
185	254	0	43	80	0
254	254	0	80	77	0
308	254	0	118	76	0
386	254	0	187	73	0
451	254	0	263	69	0
482	254	0	306	68	0
513	254	0	359	65	0
544	254	0	418	63	0
575	254	0	485	60	0
606	254	0	570	58	0
637	254	0	672	55	3
668	254	0	774	51	5
800	254	0	1007	35	9
924	254	0	1023	37	19
0	308	0	0	111	33
62	308	0	0	111	30
123	308	0	0	110	18
185	308	0	33	109	0
254	308	0	73	107	0
308	308	0	110	105	0
386	308	0	180	102	0
451	308	0	254	98	0
482	308	0	298	97	0
513	308	0	349	95	0
544	308	0	407	93	0
575	308	0	472	90	0
606	308	0	556	88	0
637	308	0	658	86	0
668	308	0	763	82	0
800	308	0	1003	68	6
924	308	0	1023	62	18
0	386	0	0	163	39
62	386	0	0	163	36
123	386	0	0	163	27
185	386	0	8	163	0
254	386	0	60	162	0
308	386	0	97	160	0
386	386	0	164	157	0
451	386	0	238	154	0
482	386	0	280	152	0
513	386	0	330	150	0
544	386	0	386	148	0
575	386	0	452	146	0
606	386	0	526	144	0
637	386	0	630	141	0
668	386	0	735	139	0
800	386	0	997	124	0
924	386	0	1023	102	15
0	451	0	0	217	44
62	451	0	0	217	42
123	451	0	0	218	33
185	451	0	0	221	17
254	451	0	47	221	0
308	451	0	85	219	0
386	451	0	152	215	0
